¿Qué significa el término hebreo 'Vaerá' en el contexto del libro de Éxodo?,Significa 'y aparecí'.
¿Cuál es el significado de la expresión 'Jasac v emats'?,Significa 'esfuérzate y sé valiente'.
Concepto: 'Micotser ruaj',Definición: Congoja de espíritu o aliento acortado debido a la opresión espiritual.
¿A qué se refiere el término 'ruaj' en la expresión 'micotser ruaj'?,Se refiere al espíritu o aliento vital.
¿Qué metáfora física se utiliza en el texto para describir la 'congoja de espíritu'?,Se describe como una obstrucción respiratoria o 'asma del alma'.
¿Cuál es el significado etimológico de 'Mitsraim' (Egipto) en hebreo?,Lugar estrecho o lugar de opresión.
¿Cuál es el objetivo principal de las cargas severas impuestas por el sistema de Egipto?,Provocar el agotamiento espiritual para que el ser humano no escuche la voz de su libertador.
¿Por qué el pueblo de Israel no lograba escuchar el mensaje de libertad de Moisés?,A causa de su espíritu quebrantado por la dura servidumbre.
Concepto: 'Yada',"Definición: Conocer profundamente a través de la experiencia y la relación, no solo por información."
¿Cuál es el significado fundamental del título 'Elohim'?,"Poder supremo, autoridad máxima o poder sobre todo poder."
¿Qué implica la terminación 'im' en el nombre 'Elohim' aplicada al Creador?,Representa un plural de majestad que eleva el concepto de poder a su máxima potencia.
¿Qué significa el nombre 'El Shaddai' en el contexto de los patriarcas?,El Dios Todopoderoso y Todo Suficiente que sustenta y nutre.
¿Qué atributo de 'El Shaddai' se asocia con la raíz 'shad' (pecho materno)?,"La cualidad de nutrir, sustentar y proteger vitalmente."
¿Qué función cumple 'El Shaddai' respecto a las fronteras del caos?,Pone límites a la prueba y define cuándo es suficiente.
¿Qué diferencia la revelación del nombre 'Yud He Vav He' ($YHVH$) de la de 'El Shaddai'?,$YHVH$ representa la irrupción activa en la historia para cumplir el pacto y liberar.
¿Cuál es el significado temporal del nombre sagrado $YHVH$?,"El que fue, el que es y el que será (el que siempre existe)."
¿Cuál es el orden de la revelación progresiva de los nombres de Dios en la vida espiritual?,Elohim (autoridad) $\rightarrow$ El Shaddai (sustento) $\rightarrow$ $YHVH$ (presencia y cumplimiento).
Concepto: 'Neacá',Definición: El gemido profundo del alma que surge cuando ya no hay fuerza para clamar.
¿Cuántas acciones de liberación promete el Eterno en Éxodo 6:6-8?,Siete acciones.
¿Cuáles son las tres etapas generales en las que se clasifican las siete acciones de liberación?,"Salida de la opresión, relación de pacto, y propósito/herencia."
¿Qué representa espiritualmente la primera acción: 'Yo os sacaré'?,La liberación de las cargas emocionales y la culpa no resuelta.
¿Qué describe la palabra hebrea 'cebalá' o 'siblot'?,Una carga pesada sobre el hombro que obliga a mirar hacia el suelo.
¿Qué implica espiritualmente la segunda acción: 'Os libraré'?,Un cambio legal de dueño y autoridad para dejar de servir al pecado.
¿Cuál es el significado del término 'natsal' (librar)?,Arrebatar la presa de las manos de un cazador.
¿Qué diferencia existe entre 'sacar' y 'librar' en el proceso de Éxodo?,"'Sacar' es mover de lugar físico, mientras que 'librar' es cambiar de amo o jurisdicción."
¿Qué concepto describe la tercera acción: 'Os redimiré'?,El rescate por precio realizado por un pariente redentor ('Goel').
¿Qué herida espiritual sana el proceso de la redención?,"El complejo de inferioridad, al declarar que el individuo tiene un valor incalculable para el Creador."
¿Qué implica la expresión 'brazo extendido' en el acto de redención?,Fuerza militar o la intervención del Eterno para pelear las batallas de Su pueblo.
¿Qué tipo de relación se establece con la cuarta acción: 'Os tomaré por mi pueblo'?,Una relación matrimonial basada en un pacto de pertenencia.
¿Qué término hebreo para matrimonio se utiliza en la expresión 'Os tomaré'?,La palabra 'lacaj'.
¿Qué herida espiritual sana el ser 'tomado' por el Eterno?,La orfandad espiritual y el sentimiento de rechazo.
¿Qué se establece con la quinta acción: 'Seré vuestro Elohim'?,Una relación íntima donde la instrucción divina se graba en el corazón (Jeremías 31:33).
¿A qué etapa de liberación corresponde la sexta acción: 'Y vosotros sabréis'?,Al desarrollo de un propósito y el conocimiento profundo de la voluntad divina.
¿Qué se otorga en la séptima acción: 'Os meteré en la tierra / daré por heredad'?,"Un destino, estabilidad y una herencia perpetua."
Concepto: 'Morashá',Definición: Una posesión o herencia perpetua que se transfiere a través de las generaciones.
¿Cuál es la diferencia de mentalidad entre un esclavo y un hijo libre respecto al futuro?,El esclavo teme al futuro y vive en el pasado; el hijo libre se extiende hacia la promesa.
¿Cuál es el propósito de la Torá en el contexto de un pueblo libre?,Funciona como el manual de instrucciones o constitución para aprender a vivir en libertad.
¿Bajo qué función Moisés es constituido 'Elohim' para Faraón según Éxodo 7:1?,Bajo una función de autoridad delegada y representante (agencia divina).
¿Cómo se diferencia la condición de 'Elohim' en Moisés frente a Yeshua?,Moisés tenía autoridad delegada; Yeshua posee identidad y naturaleza divina como la Palabra hecha carne.
¿Qué simbolizó que la vara de Aarón devorara las varas de los hechiceros?,Que la autoridad verdadera del Eterno anula y absorbe toda autoridad falsa u oculta.
¿Qué aspecto de la 'tierra' describe el término hebreo 'Erets'?,"El territorio geográfico, escenario o dominio político."
¿Qué aspecto de la 'tierra' describe el término hebreo 'Adamá'?,"La materia prima, el suelo fértil o la sustancia del suelo."
¿Cuál era el propósito espiritual de las plagas contra los dioses de Egipto?,Demostrar la fragilidad de aquello en lo que el hombre confía fuera del Creador.
¿Contra qué dios egipcio se dirigió específicamente la plaga de las tinieblas?,Contra el dios solar Ra.
¿Qué ídolo fue confrontado con la plaga de los primogénitos?,La supuesta divinidad del Faraón encarnado.
¿Quién era el responsable legal de la circuncisión del hijo de Moisés en Éxodo 4?,"Moisés, como padre y gobernante de la casa."
¿Qué acción de Séfora detuvo el juicio divino contra Moisés?,La circuncisión inmediata de su hijo con un pedernal.
¿Qué significa la expresión 'esposo de sangre' en el acto de Séfora?,Que la obediencia de la esposa es contada para el esposo por ser una sola carne en el pacto.
¿Qué evidencia bíblica sugiere que Elías fue trasladado a otro lugar de la tierra y no a la morada eterna?,La carta enviada por Elías al rey Joram años después de su ascenso en el torbellino.
¿A qué se refiere el término 'Babilonia' en un sentido espiritual según el Apocalipsis?,A un sistema global religioso y político que se opone a la voluntad del Eterno.
¿A qué ciudad física se refiere Apocalipsis 11:8 al mencionar 'Sodoma y Egipto'?,"A Jerusalén, el lugar donde el Señor fue crucificado."
¿Cómo se perfecciona el poder de Adonay en la debilidad humana según 2 Corintios 12:9?,Se manifiesta plenamente cuando el ser humano deja de confiar en su autosuficiencia y depende del Creador.
¿Qué representa el 'aguijón en la carne' en la vida del apóstol Pablo?,Un elemento que permite mantener la humildad y la dependencia de la gracia divina.
¿Por qué Yeshua no queda afectado negativamente por la maldición de Deuteronomio 21:23?,"Porque Él no pecó, sino que asumió legalmente la maldición de los transgresores para redimirlos."
¿Qué significa que la Torá no sea una 'nueva esclavitud'?,Que es el marco seguro que protege la vida y enseña a vivir en la libertad ya regalada.
